member_casual,rideable_type,ride_year,ride_month,day_of_week,hour_of_day,number_of_rides,avg_ride_duration,avg_ride_distance
casual,docked_bike,2021,Jun,Monday,15,244,52.93265027322404,2528.5948203486155
casual,docked_bike,2021,Jun,Monday,16,280,46.687559523809526,2583.539792780151
casual,docked_bike,2021,Jun,Monday,17,338,57.88165680473373,2492.131308311096
casual,docked_bike,2021,Jun,Monday,18,280,44.26285714285714,2549.422830851392
casual,docked_bike,2021,Jun,Monday,19,259,45.6962676962677,2222.7273658125896
casual,docked_bike,2021,Jun,Monday,20,168,39.939186507936505,2544.191290169983
casual,docked_bike,2021,Jun,Monday,21,183,65.30655737704917,2033.3037278048548
casual,docked_bike,2021,Jun,Monday,22,138,125.72427536231885,1963.892219437674
casual,docked_bike,2021,Jun,Monday,23,79,51.22700421940928,2157.063888582991
casual,docked_bike,2021,Jun,Saturday,0,238,387.3766106442577,2169.323690918272
casual,docked_bike,2021,Jun,Saturday,1,256,105.08151041666667,2335.807136598196
casual,docked_bike,2021,Jun,Saturday,2,169,485.4975345167653,2485.430009726096
casual,docked_bike,2021,Jun,Saturday,3,88,168.12026515151516,2718.694557108123
casual,docked_bike,2021,Jun,Saturday,4,51,1136.3434640522876,2333.690766540778
casual,docked_bike,2021,Jun,Saturday,5,19,305.90789473684214,3106.5840444702926
casual,docked_bike,2021,Jun,Saturday,6,21,99.1047619047619,4654.39607143059
casual,docked_bike,2021,Jun,Saturday,7,63,33.128571428571426,2787.661951576686
casual,docked_bike,2021,Jun,Saturday,8,125,38.3684,2574.6430893640663
casual,docked_bike,2021,Jun,Saturday,9,274,45.23911192214112,2727.8579310719615
casual,docked_bike,2021,Jun,Saturday,10,471,54.37469922151451,2935.4356222374754
casual,docked_bike,2021,Jun,Saturday,11,573,67.98240255962769,2840.840757677199
casual,docked_bike,2021,Jun,Saturday,12,596,86.30771812080538,2798.9862809806154
casual,docked_bike,2021,Jun,Saturday,13,659,112.32119372787051,3016.547012774083
casual,docked_bike,2021,Jun,Saturday,14,612,66.71263616557734,2539.5111944542386
casual,docked_bike,2021,Jun,Saturday,15,602,78.21320598006645,2510.9962933415236
casual,docked_bike,2021,Jun,Saturday,16,666,89.0286036036036,2667.5452172939335
casual,docked_bike,2021,Jun,Saturday,17,715,72.40785547785548,2695.992214838628
casual,docked_bike,2021,Jun,Saturday,18,533,85.99358974358975,2310.7279972950782
casual,docked_bike,2021,Jun,Saturday,19,581,125.08442340791738,2526.793745250916
casual,docked_bike,2021,Jun,Saturday,20,547,118.00411334552103,2085.5570991809673
casual,docked_bike,2021,Jun,Saturday,21,398,172.58287269681742,2067.484696599163
casual,docked_bike,2021,Jun,Saturday,22,411,132.37461476074614,1977.9434483472346
casual,docked_bike,2021,Jun,Saturday,23,436,226.7125382262997,2164.25894716315
casual,docked_bike,2021,Jun,Sunday,0,373,84.21219839142091,2058.9804378674885
casual,docked_bike,2021,Jun,Sunday,1,302,488.98504415011035,2262.7935476914176
casual,docked_bike,2021,Jun,Sunday,2,212,89.51132075471698,2674.8492657340157
casual,docked_bike,2021,Jun,Sunday,3,123,79.48075880758807,2687.6501827688494
casual,docked_bike,2021,Jun,Sunday,4,54,299.23117283950614,3061.4146759808796
casual,docked_bike,2021,Jun,Sunday,5,45,35.635185185185186,2007.4803299454657
casual,docked_bike,2021,Jun,Sunday,6,32,31.555729166666666,2793.515604547825
casual,docked_bike,2021,Jun,Sunday,7,65,60.294871794871796,2734.581292253663
casual,docked_bike,2021,Jun,Sunday,8,111,48.08213213213213,2187.211493537071
casual,docked_bike,2021,Jun,Sunday,9,265,72.47207547169812,2586.35450257729
casual,docked_bike,2021,Jun,Sunday,10,426,71.92938184663537,2734.195614166391
casual,docked_bike,2021,Jun,Sunday,11,480,98.44940972222223,2827.1537720515853
casual,docked_bike,2021,Jun,Sunday,12,616,52.04924242424242,2652.5355194120475
casual,docked_bike,2021,Jun,Sunday,13,666,93.78180680680681,2756.570659601709
casual,docked_bike,2021,Jun,Sunday,14,672,77.45967261904762,2813.867082974347
casual,docked_bike,2021,Jun,Sunday,15,744,63.14957437275986,2623.6826452738705
casual,docked_bike,2021,Jun,Sunday,16,671,85.23661202185792,2628.722551086656
casual,docked_bike,2021,Jun,Sunday,17,611,170.84045280960174,2612.060746428596
casual,docked_bike,2021,Jun,Sunday,18,530,95.30990566037735,2344.019119311385
casual,docked_bike,2021,Jun,Sunday,19,439,144.83390280941535,2323.769603722679
casual,docked_bike,2021,Jun,Sunday,20,386,69.87620898100172,2334.87889948645
casual,docked_bike,2021,Jun,Sunday,21,268,176.82064676616915,2263.157491302427
casual,docked_bike,2021,Jun,Sunday,22,217,107.11075268817204,1815.057749008256
casual,docked_bike,2021,Jun,Sunday,23,111,178.76471471471473,1599.1681737087017
casual,docked_bike,2021,Jun,Thursday,0,56,108.23541666666667,1731.8311005893547
casual,docked_bike,2021,Jun,Thursday,1,33,274.8752525252525,2195.0966319405866
casual,docked_bike,2021,Jun,Thursday,2,14,14.772619047619047,1868.844884023993
casual,docked_bike,2021,Jun,Thursday,3,9,21.612962962962964,2564.863514923224
casual,docked_bike,2021,Jun,Thursday,4,5,43.89666666666667,3565.388711643661
casual,docked_bike,2021,Jun,Thursday,5,10,21.445,4156.198024698027
casual,docked_bike,2021,Jun,Thursday,6,30,16.528333333333332,2123.2792101355913
casual,docked_bike,2021,Jun,Thursday,7,52,20.151923076923076,2846.952136881262
casual,docked_bike,2021,Jun,Thursday,8,57,35.47309941520468,2972.7822756595065
casual,docked_bike,2021,Jun,Thursday,9,90,43.19870370370371,3086.9974571154958
casual,docked_bike,2021,Jun,Thursday,10,187,60.034937611408196,2985.0038552989527
casual,docked_bike,2021,Jun,Thursday,11,147,68.10816326530612,2824.504205229434
casual,docked_bike,2021,Jun,Thursday,12,180,216.09546296296296,2602.650098542825
casual,docked_bike,2021,Jun,Thursday,13,261,69.15159642401022,3177.865593298478
casual,docked_bike,2021,Jun,Thursday,14,261,48.76583652618135,2508.2353515674363
casual,docked_bike,2021,Jun,Thursday,15,289,54.02081891580161,2661.8674215882043
casual,docked_bike,2021,Jun,Thursday,16,354,41.6262241054614,2543.4436864017566
casual,docked_bike,2021,Jun,Thursday,17,329,134.4530395136778,2603.790061435542
casual,docked_bike,2021,Jun,Thursday,18,386,158.64624352331606,2360.6485318057444
casual,docked_bike,2021,Jun,Thursday,19,309,96.18932038834951,2573.240042647259
casual,docked_bike,2021,Jun,Thursday,20,274,131.1742700729927,2335.019031141646
casual,docked_bike,2021,Jun,Thursday,21,215,114.12325581395349,1863.2071684998307
casual,docked_bike,2021,Jun,Thursday,22,204,262.4800653594771,2336.5875513823735
casual,docked_bike,2021,Jun,Thursday,23,142,113.02065727699531,2289.227823583316
casual,docked_bike,2021,Jun,Tuesday,0,72,80.00787037037037,1711.2894591064266
casual,docked_bike,2021,Jun,Tuesday,1,10,58.16833333333333,2531.0772926057316
casual,docked_bike,2021,Jun,Tuesday,2,11,231.53484848484848,3882.0540277315067
casual,docked_bike,2021,Jun,Tuesday,3,10,98.96833333333333,3139.816705967637
casual,docked_bike,2021,Jun,Tuesday,4,15,551.0688888888889,2635.7804971495407
casual,docked_bike,2021,Jun,Tuesday,5,15,32.965555555555554,3377.671379828037
casual,docked_bike,2021,Jun,Tuesday,6,44,35.54356060606061,2298.47876235764
casual,docked_bike,2021,Jun,Tuesday,7,43,47.20348837209302,3166.452326747273
casual,docked_bike,2021,Jun,Tuesday,8,60,57.15777777777778,3561.2541809636464
casual,docked_bike,2021,Jun,Tuesday,9,112,52.05714285714286,3261.406642801555
casual,docked_bike,2021,Jun,Tuesday,10,145,65.27390804597701,2885.491387853286
casual,docked_bike,2021,Jun,Tuesday,11,234,58.66168091168091,2718.420894534513
casual,docked_bike,2021,Jun,Tuesday,12,279,64.97234169653524,2656.4168556343147
casual,docked_bike,2021,Jun,Tuesday,13,371,156.03796046720575,2705.2104373189122
casual,docked_bike,2021,Jun,Tuesday,14,390,58.3891452991453,2772.7664069566113
casual,docked_bike,2021,Jun,Tuesday,15,407,46.914905814905815,2448.576256437222
casual,docked_bike,2021,Jun,Tuesday,16,376,139.02828014184396,2704.933752091086
casual,docked_bike,2021,Jun,Tuesday,17,484,81.06188016528925,2720.8176844985915
casual,docked_bike,2021,Jun,Tuesday,18,446,140.37103886397608,2818.6182407380807
casual,docked_bike,2021,Jun,Tuesday,19,341,92.5391495601173,2394.379998693529
casual,docked_bike,2021,Jun,Tuesday,20,295,45.357514124293786,2069.1913291063574
casual,docked_bike,2021,Jun,Tuesday,21,198,50.61750841750842,2464.124863051104
casual,docked_bike,2021,Jun,Tuesday,22,222,174.14872372372372,2148.446209609898
casual,docked_bike,2021,Jun,Tuesday,23,166,54.49919678714859,2117.1577274912543
casual,docked_bike,2021,Jun,Wednesday,0,73,39.474429223744295,1731.0480471254277
casual,docked_bike,2021,Jun,Wednesday,1,34,114.8514705882353,2055.1736558945363
casual,docked_bike,2021,Jun,Wednesday,2,12,52.59444444444444,2401.002074633952
casual,docked_bike,2021,Jun,Wednesday,3,9,1046.4925925925925,2035.313558042654
casual,docked_bike,2021,Jun,Wednesday,4,14,30.42857142857143,1872.0638706241195
casual,docked_bike,2021,Jun,Wednesday,5,13,25.865384615384613,4172.812017008997
casual,docked_bike,2021,Jun,Wednesday,6,44,23.479924242424243,2535.6929931192108
casual,docked_bike,2021,Jun,Wednesday,7,52,151.5176282051282,2842.2417459115486
casual,docked_bike,2021,Jun,Wednesday,8,70,33.15761904761905,3105.749739058609
casual,docked_bike,2021,Jun,Wednesday,9,110,99.11090909090909,2910.0981901986497
casual,docked_bike,2021,Jun,Wednesday,10,186,46.40672043010753,2694.0321234765574
casual,docked_bike,2021,Jun,Wednesday,11,220,56.5514393939394,2851.3765405940067
casual,docked_bike,2021,Jun,Wednesday,12,247,99.7541835357625,2620.1732890440576
casual,docked_bike,2021,Jun,Wednesday,13,271,58.4330258302583,2433.7401821307885
casual,docked_bike,2021,Jun,Wednesday,14,365,94.59726027397261,2615.019723665288
casual,docked_bike,2021,Jun,Wednesday,15,321,50.07663551401869,2460.33445158708
casual,docked_bike,2021,Jun,Wednesday,16,407,40.946764946764944,2495.9361710519825
casual,docked_bike,2021,Jun,Wednesday,17,455,159.35886446886445,2749.6583517946137
casual,docked_bike,2021,Jun,Wednesday,18,338,47.30586785009862,2673.900739881909
casual,docked_bike,2021,Jun,Wednesday,19,403,215.90430107526882,2455.718968518023
casual,docked_bike,2021,Jun,Wednesday,20,285,240.9314619883041,2367.6030935740673
casual,docked_bike,2021,Jun,Wednesday,21,268,48.90348258706468,2522.3664941769885
casual,docked_bike,2021,Jun,Wednesday,22,190,55.565350877192984,1987.8074613913416
casual,docked_bike,2021,Jun,Wednesday,23,135,614.7118518518519,2335.4081682337705
casual,docked_bike,2021,Jul,Friday,0,91,326.3554945054945,2258.51984221742
casual,docked_bike,2021,Jul,Friday,1,71,57.445539906103285,2539.013966049468
casual,docked_bike,2021,Jul,Friday,2,34,498.43333333333334,2238.4372168001178
casual,docked_bike,2021,Jul,Friday,3,11,107.84545454545454,1857.1452118691557
casual,docked_bike,2021,Jul,Friday,4,12,275.2833333333333,3035.8578414754415
casual,docked_bike,2021,Jul,Friday,5,9,14.887037037037038,2167.0617896890217
casual,docked_bike,2021,Jul,Friday,6,33,18.72020202020202,2700.129249468149
casual,docked_bike,2021,Jul,Friday,7,50,34.373666666666665,2676.4992482952925
casual,docked_bike,2021,Jul,Friday,8,87,45.764367816091955,2589.538545549641
casual,docked_bike,2021,Jul,Friday,9,156,61.52104700854701,2777.1292506863883
casual,docked_bike,2021,Jul,Friday,10,293,52.896018202502844,2915.346413426109
casual,docked_bike,2021,Jul,Friday,11,425,51.193411764705886,2975.4502334777694
casual,docked_bike,2021,Jul,Friday,12,514,54.10444228274967,2544.661160300646
casual,docked_bike,2021,Jul,Friday,13,530,49.29154088050314,2794.4124546787275
casual,docked_bike,2021,Jul,Friday,14,552,65.25419685990337,2526.5819908010208
casual,docked_bike,2021,Jul,Friday,15,596,84.7584451901566,2784.557401656911
casual,docked_bike,2021,Jul,Friday,16,630,44.633068783068786,2802.568266035063
casual,docked_bike,2021,Jul,Friday,17,683,143.4573206442167,2875.123995869204
casual,docked_bike,2021,Jul,Friday,18,565,43.0112389380531,2507.381906737848
casual,docked_bike,2021,Jul,Friday,19,435,90.64693486590038,2329.1754383196694
casual,docked_bike,2021,Jul,Friday,20,422,44.25240916271722,2128.600619527077
casual,docked_bike,2021,Jul,Friday,21,316,41.99245780590717,2291.3166337725256
casual,docked_bike,2021,Jul,Friday,22,348,107.88548850574712,2245.440324512888
casual,docked_bike,2021,Jul,Friday,23,329,108.89103343465045,2182.6044182150654
casual,docked_bike,2021,Jul,Monday,0,101,687.7257425742574,1940.2869786831661
casual,docked_bike,2021,Jul,Monday,1,96,354.6564236111111,2210.2082000774935
casual,docked_bike,2021,Jul,Monday,2,32,39.186458333333334,2304.9395388829926
casual,docked_bike,2021,Jul,Monday,3,35,110.13904761904762,2250.824939693819
casual,docked_bike,2021,Jul,Monday,4,20,62.47833333333333,2625.8163136467538
casual,docked_bike,2021,Jul,Monday,5,13,25.45769230769231,2225.185047667919
casual,docked_bike,2021,Jul,Monday,6,29,28.791379310344826,3282.868583259292
casual,docked_bike,2021,Jul,Monday,7,37,84.44954954954956,2862.8226584464514
casual,docked_bike,2021,Jul,Monday,8,113,46.1882005899705,3271.2313131837363
casual,docked_bike,2021,Jul,Monday,9,166,52.08022088353414,2302.9980111412174
casual,docked_bike,2021,Jul,Monday,10,288,48.80607638888889,2365.890407186492
casual,docked_bike,2021,Jul,Monday,11,333,76.03418418418418,3058.599485064455
casual,docked_bike,2021,Jul,Monday,12,458,56.470669577874816,2494.568314605676
casual,docked_bike,2021,Jul,Monday,13,441,77.25272108843538,2383.8811515198113
casual,docked_bike,2021,Jul,Monday,14,521,213.77277671145234,2648.838886707769
casual,docked_bike,2021,Jul,Monday,15,468,60.200035612535615,2403.150917011372
casual,docked_bike,2021,Jul,Monday,16,474,76.31708860759494,2520.419347251641
casual,docked_bike,2021,Jul,Monday,17,510,39.57970588235294,2475.6434743642076
casual,docked_bike,2021,Jul,Monday,18,387,40.47859603789836,2454.075581514108
casual,docked_bike,2021,Jul,Monday,19,380,55.948815789473684,2384.695783405284
casual,docked_bike,2021,Jul,Monday,20,255,164.9264705882353,2490.211949106835
casual,docked_bike,2021,Jul,Monday,21,207,67.48816425120773,2107.9308618171926
casual,docked_bike,2021,Jul,Monday,22,156,88.22510683760683,1899.3445323813933
casual,docked_bike,2021,Jul,Monday,23,87,78.09214559386973,1639.1718266264875
casual,docked_bike,2021,Jul,Saturday,0,271,46.22890528905289,2514.3478848643504
casual,docked_bike,2021,Jul,Saturday,1,179,55.258472998137805,2796.459064583705
casual,docked_bike,2021,Jul,Saturday,2,204,72.69436274509805,2745.0622582919527
casual,docked_bike,2021,Jul,Saturday,3,91,69.68626373626374,2482.2682772630196
casual,docked_bike,2021,Jul,Saturday,4,46,728.8192028985507,3038.9598410582803
casual,docked_bike,2021,Jul,Saturday,5,28,78.83035714285714,2984.6381285891657
casual,docked_bike,2021,Jul,Saturday,6,31,302.3693548387097,2573.435412057842
casual,docked_bike,2021,Jul,Saturday,7,63,53.766137566137566,3359.2098610585413
casual,docked_bike,2021,Jul,Saturday,8,144,40.347569444444446,2556.028387600836
casual,docked_bike,2021,Jul,Saturday,9,343,50.55675413022352,2633.560551591305
casual,docked_bike,2021,Jul,Saturday,10,531,52.5958882611425,3228.5976470270243
casual,docked_bike,2021,Jul,Saturday,11,816,53.48231209150327,3090.671943699258
casual,docked_bike,2021,Jul,Saturday,12,989,102.34710144927536,2736.98207255177
casual,docked_bike,2021,Jul,Saturday,13,1083,58.94128962757772,2802.001640655464
casual,docked_bike,2021,Jul,Saturday,14,1211,61.24877511698321,2803.1018773337137
casual,docked_bike,2021,Jul,Saturday,15,997,90.38353393513874,2609.6164314440325
casual,docked_bike,2021,Jul,Saturday,16,970,50.54769759450172,2759.1005697051783
casual,docked_bike,2021,Jul,Saturday,17,803,44.331797426317976,2639.8828942239616
casual,docked_bike,2021,Jul,Saturday,18,754,99.31690981432361,2534.385261539057
casual,docked_bike,2021,Jul,Saturday,19,733,70.04017735334243,2334.938969175514
casual,docked_bike,2021,Jul,Saturday,20,572,74.86640442890443,2325.383541852257
casual,docked_bike,2021,Jul,Saturday,21,572,188.01270396270397,2283.021536319113
casual,docked_bike,2021,Jul,Saturday,22,506,140.76617259552043,2350.245264745461
casual,docked_bike,2021,Jul,Saturday,23,425,40.442,2400.9104805067773
casual,docked_bike,2021,Jul,Sunday,0,261,120.26653895274585,2008.0900791638787
casual,docked_bike,2021,Jul,Sunday,1,191,46.78219895287958,2180.1126532906314
casual,docked_bike,2021,Jul,Sunday,2,196,39.23681972789116,2726.1021478233292
casual,docked_bike,2021,Jul,Sunday,3,96,362.5649305555556,2724.725348653823
casual,docked_bike,2021,Jul,Sunday,4,60,68.63972222222222,3065.3956823132557
casual,docked_bike,2021,Jul,Sunday,5,43,105.00891472868217,2619.189146384233
casual,docked_bike,2021,Jul,Sunday,6,25,43.455333333333336,2235.5629889223364
casual,docked_bike,2021,Jul,Sunday,7,58,56.185344827586206,2363.039531982197
casual,docked_bike,2021,Jul,Sunday,8,90,47.11944444444445,2440.40002936661
casual,docked_bike,2021,Jul,Sunday,9,207,52.138244766505636,2383.4788834641454
casual,docked_bike,2021,Jul,Sunday,10,375,60.092977777777776,2798.4148977284885
casual,docked_bike,2021,Jul,Sunday,11,503,54.70934393638171,2979.0354481879713
casual,docked_bike,2021,Jul,Sunday,12,622,49.29407824222937,2535.853436785804
casual,docked_bike,2021,Jul,Sunday,13,695,45.75781774580336,2800.9203363021215
casual,docked_bike,2021,Jul,Sunday,14,602,56.58205980066445,2840.605118774048
casual,docked_bike,2021,Jul,Sunday,15,598,88.0907469342252,2739.335463199532
casual,docked_bike,2021,Jul,Sunday,16,667,59.769090454772616,2667.2751858052193
casual,docked_bike,2021,Jul,Sunday,17,661,58.4320726172466,2384.241787652674
casual,docked_bike,2021,Jul,Sunday,18,614,148.30960912052117,2634.044822205143
casual,docked_bike,2021,Jul,Sunday,19,491,164.14609640190088,2337.781605363943
casual,docked_bike,2021,Jul,Sunday,20,447,94.63434004474273,2318.9026618300654
casual,docked_bike,2021,Jul,Sunday,21,400,123.47683333333333,2112.4537985127054
casual,docked_bike,2021,Jul,Sunday,22,262,65.26176844783716,1850.406763295114
casual,docked_bike,2021,Jul,Sunday,23,163,158.5418200408998,2369.061780952644
casual,docked_bike,2021,Jul,Thursday,0,76,90.66118421052632,2705.159073647611
casual,docked_bike,2021,Jul,Thursday,1,46,68.80108695652174,3160.559824021213
casual,docked_bike,2021,Jul,Thursday,2,24,173.96319444444444,2953.4104813183408
